Cycle - m/z 18.00 ch0	Amplitude - m/z 18.00 ch0	Cycle - m/z 21.00 ch1	Amplitude - m/z 21.00 ch1	Cycle - m/z 25.00 ch2	Amplitude - m/z 25.00 ch2	Cycle - m/z 30.00 ch3	Amplitude - m/z 30.00 ch3	Cycle - m/z 32.00 ch4	Amplitude - m/z 32.00 ch4	Cycle - m/z 37.00 ch5	Amplitude - m/z 37.00 ch5	Cycle - m/z 59.00 ch6	Amplitude - m/z 59.00 ch6	Cycle - m/z 107.00 ch7	Amplitude - m/z 107.00 ch7	Cycle - m/z 137.00 ch8	Amplitude - m/z 137.00 ch8	Cycle - m/z 121.00 ch9	Amplitude - m/z 121.00 ch9	Cycle - m/z 123.00 ch10	Amplitude - m/z 123.00 ch10	Cycle - m/z 151.00 ch11	Amplitude - m/z 151.00 ch11	Cycle - m/z 153.00 ch12	Amplitude - m/z 153.00 ch12	Cycle - m/z 165.00 ch13	Amplitude - m/z 165.00 ch13	Cycle - m/z 213.00 ch14	Amplitude - m/z 213.00 ch14	Cycle - m/z 229.00 ch15	Amplitude - m/z 229.00 ch15	Cycle - m/z 271.00 ch16	Amplitude - m/z 271.00 ch16	Cycle - m/z 109.00 ch17	Amplitude - m/z 109.00 ch17	Cycle - m/z 131.00 ch18	Amplitude - m/z 131.00 ch18	Cycle - m/z 138.00 ch19	Amplitude - m/z 138.00 ch19	Cycle - m/z 167.00 ch20	Amplitude - m/z 167.00 ch20	Cycle - m/z 179.00 ch21	Amplitude - m/z 179.00 ch21	Cycle - m/z 181.00 ch22	Amplitude - m/z 181.00 ch22	Cycle - m/z 193.00 ch23	Amplitude - m/z 193.00 ch23	Cycle - m/z 205.00 ch24	Amplitude - m/z 205.00 ch24	Cycle - m/z 285.00 ch25	Amplitude - m/z 285.00 ch25	Cycle - m/z 295.00 ch26	Amplitude - m/z 295.00 ch26	Cycle - m/z 299.00 ch27	Amplitude - m/z 299.00 ch27	Cycle - m/z 327.00 ch28	Amplitude - m/z 327.00 ch28	Cycle - m/z 59.00 ch29	Amplitude - m/z 59.00 ch29	
62	4,1E+2	62	7,8E+7	62	0,0	62	0,1	62	0,2	62	0,9	62	1,5	62	12,5	62	63,7	62	1,1	62	0,3	62	0,1	62	0,2	62	7,8	62	0,0	62	0,0	62	0,0	62	0,6	62	0,1	62	5,9	62	0,1	62	0,0	62	0,1	62	0,0	62	0,0	62	0,0	62	0,0	62	0,0	62	NaN	62	1,9	
63	4,1E+2	63	7,9E+7	63	0,0	63	0,1	63	0,2	63	0,9	63	2,0	63	11,1	63	60,2	63	1,3	63	0,2	63	0,1	63	0,2	63	7,7	63	0,0	63	0,0	63	0,0	63	0,5	63	0,1	63	4,8	63	0,1	63	0,0	63	0,1	63	0,0	63	0,0	63	0,0	63	0,0	63	0,0	63	NaN	63	1,7	
64	4,2E+2	64	7,6E+7	64	0,0	64	0,1	64	0,2	64	1,0	64	1,8	64	12,4	64	60,7	64	1,5	64	0,2	64	0,2	64	0,3	64	8,7	64	0,0	64	0,0	64	0,0	64	0,8	64	0,1	64	5,3	64	0,1	64	0,0	64	0,0	64	0,0	64	0,0	64	0,0	64	0,0	64	0,0	64	NaN	64	2,0	
65	4,1E+2	65	7,8E+7	65	0,0	65	0,1	65	0,2	65	0,9	65	1,7	65	11,2	65	58,7	65	1,3	65	0,4	65	0,2	65	0,3	65	8,5	65	0,0	65	0,0	65	0,0	65	0,6	65	0,1	65	4,9	65	0,1	65	0,0	65	0,1	65	0,0	65	0,0	65	0,0	65	0,0	65	0,0	65	NaN	65	2,1	
66	4,2E+2	66	7,7E+7	66	0,0	66	0,1	66	0,2	66	0,9	66	1,6	66	12,0	66	56,8	66	1,1	66	0,3	66	0,1	66	0,2	66	7,6	66	0,0	66	0,0	66	0,0	66	0,6	66	0,1	66	5,0	66	0,2	66	0,0	66	0,0	66	0,0	66	0,0	66	0,0	66	0,0	66	0,0	66	NaN	66	1,9	
67	4,1E+2	67	7,6E+7	67	0,0	67	0,1	67	0,2	67	0,9	67	1,5	67	11,8	67	56,0	67	1,3	67	0,2	67	0,1	67	0,2	67	7,8	67	0,0	67	0,0	67	0,0	67	0,6	67	0,0	67	4,5	67	0,1	67	0,0	67	0,1	67	0,0	67	0,0	67	0,0	67	0,0	67	0,0	67	NaN	67	2,0	
68	4,2E+2	68	7,8E+7	68	0,0	68	0,1	68	0,2	68	0,9	68	1,9	68	11,5	68	54,1	68	1,1	68	0,2	68	0,2	68	0,2	68	7,4	68	0,0	68	0,0	68	0,0	68	0,6	68	0,0	68	5,3	68	0,1	68	0,0	68	0,1	68	0,0	68	0,0	68	0,0	68	0,0	68	0,0	68	NaN	68	2,3	
69	4,2E+2	69	7,7E+7	69	0,0	69	0,1	69	0,2	69	0,9	69	1,5	69	11,6	69	53,3	69	1,1	69	0,2	69	0,2	69	0,3	69	7,6	69	0,0	69	0,0	69	0,0	69	0,6	69	0,0	69	4,6	69	0,1	69	0,0	69	0,1	69	0,0	69	0,0	69	0,0	69	0,0	69	0,0	69	NaN	69	1,7	
70	4,3E+2	70	7,6E+7	70	0,0	70	0,1	70	0,2	70	0,9	70	1,7	70	12,1	70	54,1	70	1,2	70	0,3	70	0,1	70	0,3	70	7,7	70	0,0	70	0,0	70	0,0	70	0,9	70	0,1	70	4,5	70	0,1	70	0,0	70	0,1	70	0,0	70	0,0	70	0,0	70	0,0	70	0,0	70	NaN	70	1,8	
71	4,2E+2	71	7,8E+7	71	0,0	71	0,1	71	0,2	71	0,9	71	1,8	71	11,1	71	51,2	71	1,1	71	0,2	71	0,2	71	0,2	71	8,0	71	0,0	71	0,0	71	0,0	71	0,8	71	0,0	71	4,3	71	0,1	71	0,0	71	0,1	71	0,0	71	0,0	71	0,0	71	0,0	71	0,0	71	NaN	71	1,8	
72	4,4E+2	72	7,7E+7	72	0,0	72	0,1	72	0,2	72	0,9	72	1,9	72	12,3	72	52,0	72	1,3	72	0,1	72	0,0	72	0,3	72	7,6	72	0,0	72	0,0	72	0,0	72	0,8	72	0,0	72	4,8	72	0,1	72	0,0	72	0,1	72	0,0	72	0,0	72	0,0	72	0,0	72	0,0	72	NaN	72	2,2	
73	4,2E+2	73	7,9E+7	73	0,0	73	0,1	73	0,2	73	1,5	73	7,1	73	16,2	73	1,1E+2	73	1,0	73	0,3	73	0,1	73	0,2	73	7,1	73	0,0	73	0,0	73	0,0	73	0,5	73	0,0	73	6,1	73	0,1	73	0,1	73	0,2	73	0,0	73	0,0	73	0,0	73	0,0	73	0,0	73	NaN	73	2,1	
74	4,3E+2	74	7,8E+7	74	0,0	74	0,1	74	0,2	74	0,9	74	1,8	74	6,6	74	54,5	74	0,7	74	0,2	74	0,2	74	0,3	74	7,4	74	0,0	74	0,0	74	0,0	74	0,7	74	0,1	74	4,6	74	0,0	74	0,1	74	0,1	74	0,0	74	0,0	74	0,0	74	0,0	74	0,0	74	NaN	74	1,7	
75	4,3E+2	75	7,8E+7	75	0,0	75	0,1	75	0,2	75	0,9	75	1,8	75	5,7	75	47,0	75	0,6	75	0,2	75	0,1	75	0,2	75	7,7	75	0,0	75	0,0	75	0,0	75	0,6	75	0,1	75	4,1	75	0,1	75	0,0	75	0,2	75	0,0	75	0,0	75	0,0	75	0,0	75	0,0	75	Inf	75	1,9	
76	4,4E+2	76	7,6E+7	76	0,0	76	0,1	76	0,2	76	0,9	76	1,8	76	5,9	76	46,0	76	0,7	76	0,1	76	0,1	76	0,2	76	8,4	76	0,0	76	0,0	76	0,0	76	0,6	76	0,1	76	4,0	76	0,1	76	0,0	76	0,1	76	0,0	76	0,0	76	0,0	76	0,0	76	0,0	76	NaN	76	1,7	
77	4,5E+2	77	7,6E+7	77	0,0	77	0,1	77	0,2	77	0,9	77	1,6	77	5,4	77	43,6	77	0,8	77	0,2	77	0,1	77	0,2	77	8,4	77	0,0	77	0,0	77	0,0	77	0,4	77	0,1	77	3,6	77	0,1	77	0,0	77	0,1	77	0,0	77	0,0	77	0,0	77	0,0	77	0,0	77	NaN	77	2,0	
78	4,6E+2	78	7,5E+7	78	0,0	78	0,1	78	0,2	78	0,9	78	2,0	78	6,2	78	41,8	78	0,7	78	0,1	78	0,2	78	0,2	78	8,7	78	0,0	78	0,0	78	0,0	78	0,5	78	0,1	78	3,8	78	0,2	78	0,0	78	0,1	78	0,0	78	0,0	78	0,0	78	0,0	78	0,0	78	NaN	78	1,7	
79	4,7E+2	79	7,7E+7	79	0,0	79	0,1	79	0,2	79	0,9	79	2,0	79	5,4	79	38,9	79	0,5	79	0,1	79	0,1	79	0,2	79	8,3	79	0,0	79	0,0	79	0,0	79	0,5	79	0,1	79	3,4	79	0,1	79	0,0	79	0,1	79	0,0	79	0,0	79	0,0	79	0,0	79	0,0	79	Inf	79	1,8	
80	4,8E+2	80	7,5E+7	80	0,0	80	0,1	80	0,2	80	0,9	80	1,9	80	5,9	80	38,2	80	0,6	80	0,2	80	0,1	80	0,2	80	9,1	80	0,0	80	0,0	80	0,0	80	0,4	80	0,1	80	3,0	80	0,1	80	0,0	80	0,1	80	0,0	80	0,0	80	0,0	80	0,0	80	0,0	80	NaN	80	1,9	
81	4,8E+2	81	7,4E+7	81	0,0	81	0,1	81	0,2	81	0,9	81	1,9	81	5,7	81	37,5	81	0,6	81	0,3	81	0,1	81	0,2	81	9,2	81	0,0	81	0,0	81	0,0	81	0,4	81	0,1	81	3,0	81	0,2	81	0,1	81	0,1	81	0,0	81	0,0	81	0,0	81	0,0	81	0,0	81	NaN	81	1,6	
82	4,7E+2	82	7,5E+7	82	0,0	82	0,1	82	0,2	82	0,9	82	2,1	82	5,4	82	34,6	82	0,7	82	0,2	82	0,2	82	0,3	82	9,4	82	0,0	82	0,0	82	0,0	82	0,5	82	0,1	82	3,1	82	0,1	82	0,0	82	0,1	82	0,0	82	0,0	82	0,0	82	0,0	82	0,0	82	NaN	82	2,1	
83	4,8E+2	83	7,5E+7	83	0,0	83	0,1	83	0,2	83	0,9	83	1,6	83	6,0	83	33,3	83	0,8	83	0,2	83	0,1	83	0,2	83	9,1	83	0,0	83	0,0	83	0,0	83	0,5	83	0,1	83	3,0	83	0,1	83	0,1	83	0,1	83	0,0	83	0,0	83	0,0	83	0,0	83	0,0	83	NaN	83	2,1	
84	4,7E+2	84	7,7E+7	84	0,0	84	0,1	84	0,2	84	0,8	84	2,3	84	5,3	84	31,8	84	0,6	84	0,1	84	0,2	84	0,1	84	9,1	84	0,0	84	0,0	84	0,0	84	0,5	84	0,1	84	2,7	84	0,1	84	0,0	84	0,1	84	0,0	84	0,0	84	0,0	84	0,0	84	0,0	84	NaN	84	1,6	
85	4,8E+2	85	7,6E+7	85	0,0	85	0,1	85	0,2	85	0,9	85	2,2	85	6,3	85	30,8	85	0,7	85	0,1	85	0,1	85	0,2	85	9,2	85	0,0	85	0,0	85	0,0	85	0,7	85	0,1	85	2,5	85	0,2	85	0,0	85	0,2	85	0,0	85	0,0	85	0,0	85	0,0	85	0,0	85	NaN	85	1,8	
86	4,6E+2	86	7,7E+7	86	0,0	86	0,1	86	0,2	86	0,9	86	1,9	86	5,6	86	28,9	86	0,6	86	0,2	86	0,1	86	0,1	86	9,5	86	0,0	86	0,0	86	0,0	86	0,4	86	0,0	86	2,5	86	0,1	86	0,0	86	0,1	86	0,0	86	0,0	86	0,0	86	0,0	86	0,0	86	NaN	86	1,9	
87	4,7E+2	87	7,8E+7	87	0,0	87	0,1	87	0,2	87	0,8	87	1,8	87	5,5	87	26,5	87	0,6	87	0,1	87	0,2	87	0,2	87	9,0	87	0,0	87	0,0	87	0,0	87	0,5	87	0,0	87	2,5	87	0,1	87	0,0	87	0,1	87	0,0	87	0,0	87	0,0	87	0,0	87	0,0	87	NaN	87	1,9	
88	4,8E+2	88	7,5E+7	88	0,0	88	0,1	88	0,2	88	0,9	88	1,7	88	5,4	88	27,2	88	0,7	88	0,2	88	0,2	88	0,1	88	9,3	88	0,0	88	0,0	88	0,0	88	0,5	88	0,1	88	2,3	88	0,1	88	0,1	88	0,1	88	0,0	88	0,0	88	0,0	88	0,0	88	0,0	88	NaN	88	2,2	
89	4,7E+2	89	7,7E+7	89	0,0	89	0,1	89	0,2	89	0,8	89	2,0	89	6,1	89	26,7	89	0,5	89	0,1	89	0,1	89	0,2	89	9,2	89	0,0	89	0,0	89	0,0	89	0,5	89	0,1	89	2,2	89	0,1	89	0,0	89	0,1	89	0,0	89	0,0	89	0,0	89	0,0	89	0,0	89	NaN	89	1,7	
90	4,7E+2	90	7,6E+7	90	0,0	90	0,1	90	0,2	90	0,9	90	2,1	90	5,7	90	25,1	90	0,6	90	0,2	90	0,2	90	0,2	90	9,3	90	0,0	90	0,0	90	0,0	90	0,5	90	0,0	90	2,3	90	0,1	90	0,0	90	0,1	90	0,0	90	0,0	90	0,0	90	0,0	90	0,0	90	NaN	90	1,8	
91	4,8E+2	91	7,6E+7	91	0,0	91	0,1	91	0,2	91	0,8	91	1,9	91	5,6	91	24,6	91	0,5	91	0,2	91	0,2	91	0,1	91	9,0	91	0,0	91	0,0	91	0,0	91	0,5	91	0,1	91	2,4	91	0,1	91	0,0	91	0,1	91	0,0	91	0,0	91	0,0	91	0,0	91	0,0	91	NaN	91	2,0	
92	4,8E+2	92	7,5E+7	92	0,0	92	0,1	92	0,2	92	0,9	92	2,0	92	5,9	92	25,2	92	0,6	92	0,1	92	0,1	92	0,2	92	9,1	92	0,0	92	0,0	92	0,0	92	0,6	92	0,0	92	2,0	92	0,2	92	0,0	92	0,1	92	0,0	92	0,0	92	0,0	92	0,0	92	0,0	92	NaN	92	1,6	
93	4,8E+2	93	7,4E+7	93	0,0	93	0,1	93	0,2	93	0,9	93	2,0	93	5,3	93	23,9	93	0,7	93	0,2	93	0,1	93	0,2	93	9,1	93	0,0	93	0,0	93	0,0	93	0,6	93	0,1	93	2,1	93	0,2	93	0,0	93	0,1	93	0,0	93	0,0	93	0,0	93	0,0	93	0,0	93	NaN	93	1,9	
94	4,7E+2	94	7,7E+7	94	0,0	94	0,1	94	0,2	94	0,8	94	1,7	94	5,6	94	21,7	94	0,8	94	0,2	94	0,1	94	0,2	94	8,7	94	0,0	94	0,0	94	0,0	94	0,4	94	0,1	94	2,7	94	0,1	94	0,1	94	0,2	94	0,0	94	0,0	94	0,0	94	0,0	94	0,0	94	NaN	94	2,2	
95	4,8E+2	95	7,6E+7	95	0,0	95	0,1	95	0,2	95	2,0	95	14,0	95	17,2	95	1,1E+2	95	0,8	95	0,3	95	0,1	95	0,3	95	9,7	95	0,0	95	0,0	95	0,0	95	0,6	95	0,0	95	8,6	95	0,1	95	0,0	95	0,1	95	0,0	95	0,0	95	0,0	95	0,0	95	0,0	95	NaN	95	3,2	
96	4,7E+2	96	7,8E+7	96	0,0	96	0,1	96	0,2	96	1,0	96	2,2	96	5,3	96	57,3	96	0,4	96	0,2	96	0,1	96	0,3	96	7,3	96	0,0	96	0,0	96	0,0	96	0,5	96	0,0	96	5,0	96	0,1	96	0,0	96	0,1	96	0,0	96	0,0	96	0,0	96	0,0	96	0,0	96	NaN	96	1,8	
97	4,8E+2	97	7,6E+7	97	0,0	97	0,1	97	0,2	97	1,0	97	1,8	97	4,5	97	53,4	97	0,4	97	0,2	97	0,1	97	0,1	97	6,0	97	0,0	97	0,0	97	0,0	97	0,5	97	0,0	97	4,2	97	0,1	97	0,0	97	0,1	97	0,0	97	0,0	97	0,0	97	0,0	97	0,0	97	NaN	97	2,1	
98	4,8E+2	98	7,6E+7	98	0,0	98	0,1	98	0,2	98	1,0	98	1,7	98	3,9	98	52,0	98	0,5	98	0,3	98	0,0	98	0,1	98	5,5	98	0,0	98	0,0	98	0,0	98	0,5	98	0,1	98	4,5	98	0,0	98	0,0	98	0,1	98	0,0	98	0,0	98	0,0	98	0,0	98	0,0	98	NaN	98	2,1	
99	4,6E+2	99	7,7E+7	99	0,0	99	0,1	99	0,2	99	0,9	99	2,2	99	4,4	99	48,5	99	0,4	99	0,2	99	0,1	99	0,2	99	5,5	99	0,0	99	0,0	99	0,0	99	0,3	99	0,0	99	4,3	99	0,1	99	0,0	99	0,1	99	0,0	99	0,0	99	0,0	99	0,0	99	0,0	99	NaN	99	1,7	
100	4,7E+2	100	7,7E+7	100	0,0	100	0,1	100	0,2	100	0,9	100	2,0	100	3,5	100	48,6	100	0,4	100	0,2	100	0,1	100	0,3	100	5,6	100	0,0	100	0,0	100	0,0	100	0,6	100	0,0	100	3,8	100	0,1	100	0,0	100	0,1	100	0,0	100	0,0	100	0,0	100	0,0	100	0,0	100	Inf	100	1,9	
101	4,8E+2	101	7,6E+7	101	0,0	101	0,1	101	0,2	101	0,9	101	2,0	101	4,3	101	46,2	101	0,5	101	0,2	101	0,1	101	0,2	101	5,7	101	0,0	101	0,0	101	0,0	101	0,4	101	0,0	101	3,8	101	0,0	101	0,0	101	0,1	101	0,0	101	0,0	101	0,0	101	0,0	101	0,0	101	NaN	101	1,6	
102	4,7E+2	102	7,6E+7	102	0,0	102	0,1	102	0,2	102	0,9	102	2,1	102	3,9	102	44,6	102	0,5	102	0,3	102	0,1	102	0,2	102	5,7	102	0,0	102	0,0	102	0,0	102	0,5	102	0,1	102	4,0	102	0,1	102	0,0	102	0,1	102	0,0	102	0,0	102	0,0	102	0,0	102	0,0	102	NaN	102	2,0	
103	4,7E+2	103	7,7E+7	103	0,0	103	0,1	103	0,2	103	0,9	103	2,0	103	4,1	103	41,9	103	0,4	103	0,1	103	0,0	103	0,2	103	5,9	103	0,0	103	0,0	103	0,0	103	0,4	103	0,0	103	3,7	103	0,1	103	0,0	103	0,1	103	0,0	103	0,0	103	0,0	103	0,0	103	0,0	103	NaN	103	1,9	
104	4,5E+2	104	7,9E+7	104	0,0	104	0,1	104	0,2	104	0,9	104	2,0	104	3,7	104	39,1	104	0,4	104	0,1	104	0,2	104	0,2	104	5,1	104	0,0	104	0,0	104	0,0	104	0,5	104	0,1	104	3,5	104	0,1	104	0,0	104	0,1	104	0,0	104	0,0	104	0,0	104	0,0	104	0,0	104	NaN	104	2,0	
105	4,6E+2	105	7,6E+7	105	0,0	105	0,1	105	0,2	105	0,9	105	2,0	105	3,8	105	39,9	105	0,5	105	0,1	105	0,1	105	0,2	105	5,5	105	0,0	105	0,0	105	0,0	105	0,5	105	0,1	105	3,3	105	0,1	105	0,1	105	0,0	105	0,0	105	0,0	105	0,0	105	0,0	105	0,0	105	NaN	105	2,1	
106	4,7E+2	106	7,7E+7	106	0,0	106	0,1	106	0,2	106	0,9	106	2,1	106	3,8	106	37,9	106	0,4	106	0,1	106	0,1	106	0,0	106	6,2	106	0,0	106	0,0	106	0,0	106	0,5	106	0,1	106	3,1	106	0,1	106	0,0	106	0,1	106	0,0	106	0,0	106	0,0	106	0,0	106	0,0	106	NaN	106	1,8	
107	4,6E+2	107	7,9E+7	107	0,0	107	0,1	107	0,2	107	0,9	107	1,9	107	3,4	107	35,9	107	0,4	107	0,2	107	0,1	107	0,1	107	5,5	107	0,0	107	0,0	107	0,0	107	0,5	107	0,1	107	3,1	107	0,1	107	0,0	107	0,1	107	0,0	107	0,0	107	0,0	107	0,0	107	0,0	107	NaN	107	1,9	
108	4,7E+2	108	7,7E+7	108	0,0	108	0,1	108	0,2	108	0,9	108	1,7	108	3,5	108	34,7	108	0,3	108	0,2	108	0,1	108	0,2	108	5,7	108	0,0	108	0,0	108	0,0	108	0,7	108	0,1	108	3,0	108	0,1	108	0,0	108	0,1	108	0,0	108	0,0	108	0,0	108	0,0	108	0,0	108	NaN	108	2,2	
109	4,6E+2	109	7,7E+7	109	0,0	109	0,1	109	0,2	109	0,9	109	1,7	109	3,9	109	34,7	109	0,4	109	0,1	109	0,1	109	0,1	109	5,4	109	0,0	109	0,0	109	0,0	109	0,6	109	0,0	109	2,7	109	0,1	109	0,0	109	0,1	109	0,0	109	0,0	109	0,0	109	0,0	109	0,0	109	NaN	109	2,0	
110	4,6E+2	110	7,6E+7	110	0,0	110	0,1	110	0,2	110	0,9	110	1,9	110	4,1	110	33,3	110	0,4	110	0,2	110	0,1	110	0,2	110	5,8	110	0,0	110	0,0	110	0,0	110	0,5	110	0,1	110	3,1	110	0,1	110	0,0	110	0,1	110	0,0	110	0,0	110	0,0	110	0,0	110	0,0	110	NaN	110	2,1	
111	4,7E+2	111	7,6E+7	111	0,0	111	0,1	111	0,2	111	0,9	111	1,9	111	3,5	111	32,0	111	0,4	111	0,2	111	0,1	111	0,1	111	5,9	111	0,0	111	0,0	111	0,0	111	0,7	111	0,1	111	3,2	111	0,2	111	0,0	111	0,1	111	0,0	111	0,0	111	0,0	111	0,0	111	0,0	111	NaN	111	2,3	
112	4,5E+2	112	7,7E+7	112	0,0	112	0,1	112	0,2	112	0,9	112	1,9	112	3,5	112	32,9	112	0,4	112	0,2	112	0,1	112	0,1	112	5,7	112	0,0	112	0,0	112	0,0	112	0,7	112	0,1	112	2,6	112	0,1	112	0,0	112	0,1	112	0,0	112	0,0	112	0,0	112	0,0	112	0,0	112	NaN	112	1,9	
113	4,6E+2	113	7,8E+7	113	0,0	113	0,1	113	0,2	113	0,9	113	2,0	113	3,8	113	29,3	113	0,5	113	0,1	113	0,1	113	0,2	113	5,2	113	0,0	113	0,0	113	0,0	113	0,5	113	0,0	113	2,5	113	0,1	113	0,0	113	0,1	113	0,0	113	0,0	113	0,0	113	0,0	113	0,0	113	NaN	113	1,7	
114	4,7E+2	114	7,4E+7	114	0,0	114	0,1	114	0,2	114	0,9	114	2,0	114	3,7	114	31,0	114	0,5	114	0,2	114	0,1	114	0,3	114	5,8	114	0,0	114	0,0	114	0,0	114	0,6	114	0,1	114	3,0	114	0,1	114	0,0	114	0,0	114	0,0	114	0,0	114	0,0	114	0,0	114	0,0	114	NaN	114	2,0	
115	4,6E+2	115	7,5E+7	115	0,0	115	0,1	115	0,2	115	0,9	115	1,8	115	3,8	115	30,1	115	0,5	115	0,2	115	0,1	115	0,2	115	6,2	115	0,0	115	0,0	115	0,0	115	0,6	115	0,1	115	2,6	115	0,1	115	0,0	115	0,2	115	0,0	115	0,0	115	0,0	115	0,0	115	0,0	115	NaN	115	2,0	
116	4,7E+2	116	7,7E+7	116	0,0	116	0,1	116	0,2	116	1,0	116	1,9	116	4,3	116	34,2	116	0,5	116	0,1	116	0,1	116	0,2	116	6,0	116	0,0	116	0,0	116	0,0	116	0,8	116	0,1	116	16,7	116	0,1	116	0,1	116	0,2	116	0,0	116	0,0	116	0,0	116	0,0	116	0,0	116	NaN	116	4,9	
117	4,7E+2	117	7,6E+7	117	0,0	117	0,1	117	0,2	117	1,0	117	2,8	117	12,6	117	1,2E+2	117	0,8	117	0,3	117	0,1	117	0,3	117	5,3	117	0,0	117	0,0	117	0,0	117	0,7	117	0,1	117	7,6	117	0,1	117	0,0	117	0,1	117	0,0	117	0,0	117	0,0	117	0,0	117	0,0	117	NaN	117	2,6	
118	4,6E+2	118	7,6E+7	118	0,0	118	0,1	118	0,2	118	0,9	118	1,9	118	7,4	118	76,1	118	0,8	118	0,2	118	0,1	118	0,2	118	5,2	118	0,0	118	0,0	118	0,0	118	0,7	118	0,0	118	6,2	118	0,0	118	0,0	118	0,1	118	0,0	118	0,0	118	0,0	118	0,0	118	0,0	118	NaN	118	2,2	
119	4,7E+2	119	7,5E+7	119	0,0	119	0,1	119	0,2	119	0,9	119	2,0	119	6,5	119	68,2	119	0,8	119	0,2	119	0,1	119	0,1	119	4,3	119	0,0	119	0,0	119	0,0	119	0,5	119	0,1	119	6,0	119	0,1	119	0,1	119	0,1	119	0,0	119	0,0	119	0,0	119	0,0	119	0,0	119	Inf	119	2,3	
120	4,8E+2	120	7,4E+7	120	0,0	120	0,1	120	0,2	120	0,9	120	2,2	120	6,6	120	62,3	120	0,6	120	0,2	120	0,1	120	0,2	120	4,6	120	0,0	120	0,0	120	0,0	120	0,4	120	0,1	120	5,5	120	0,1	120	0,0	120	0,0	120	0,0	120	0,0	120	0,0	120	0,0	120	0,0	120	NaN	120	2,0	
121	4,6E+2	121	7,6E+7	121	0,0	121	0,1	121	0,2	121	0,9	121	2,2	121	6,3	121	56,5	121	0,7	121	0,3	121	0,1	121	0,2	121	3,8	121	0,0	121	0,0	121	0,0	121	0,5	121	0,1	121	4,8	121	0,1	121	0,0	121	0,0	121	0,0	121	0,0	121	0,0	121	0,0	121	0,0	121	NaN	121	1,8	
122	4,6E+2	122	7,6E+7	122	0,0	122	0,1	122	0,2	122	0,9	122	2,0	122	5,9	122	51,8	122	0,7	122	0,3	122	0,1	122	0,2	122	4,0	122	0,0	122	0,0	122	0,0	122	0,7	122	0,0	122	4,4	122	0,1	122	0,0	122	0,1	122	0,0	122	0,0	122	0,0	122	0,0	122	0,0	122	NaN	122	1,8	
123	4,6E+2	123	7,6E+7	123	0,0	123	0,1	123	0,2	123	0,9	123	2,0	123	5,8	123	51,1	123	0,8	123	0,2	123	0,2	123	0,2	123	4,1	123	0,0	123	0,0	123	0,0	123	0,6	123	0,1	123	4,1	123	0,1	123	0,0	123	0,1	123	0,0	123	0,0	123	0,0	123	0,0	123	0,0	123	NaN	123	1,9	
124	4,6E+2	124	7,6E+7	124	0,0	124	0,1	124	0,2	124	0,9	124	1,8	124	5,9	124	49,1	124	0,8	124	0,3	124	0,1	124	0,2	124	4,0	124	0,0	124	0,0	124	0,0	124	0,5	124	0,1	124	4,2	124	0,1	124	0,1	124	0,1	124	0,0	124	0,0	124	0,0	124	0,0	124	0,0	124	NaN	124	1,8	
125	4,5E+2	125	7,8E+7	125	0,0	125	0,1	125	0,2	125	0,9	125	1,9	125	5,0	125	43,9	125	0,7	125	0,2	125	0,0	125	0,2	125	3,6	125	0,0	125	0,0	125	0,0	125	0,6	125	0,1	125	3,8	125	0,0	125	0,0	125	0,1	125	0,0	125	0,0	125	0,0	125	0,0	125	0,0	125	NaN	125	1,9	
126	4,6E+2	126	7,6E+7	126	0,0	126	0,1	126	0,2	126	0,9	126	2,0	126	5,8	126	43,4	126	0,6	126	0,2	126	0,1	126	0,2	126	3,8	126	0,0	126	0,0	126	0,0	126	0,7	126	0,0	126	4,0	126	0,1	126	0,0	126	0,1	126	0,0	126	0,0	126	0,0	126	0,0	126	0,0	126	NaN	126	2,2	
127	4,5E+2	127	7,6E+7	127	0,0	127	0,1	127	0,2	127	0,9	127	2,2	127	5,5	127	41,1	127	0,6	127	0,2	127	0,1	127	0,2	127	3,8	127	0,0	127	0,0	127	0,0	127	0,5	127	0,1	127	3,4	127	0,0	127	0,0	127	0,1	127	0,0	127	0,0	127	0,0	127	0,0	127	0,0	127	NaN	127	1,7	
128	4,7E+2	128	7,5E+7	128	0,0	128	0,1	128	0,2	128	0,9	128	2,0	128	4,7	128	41,4	128	0,6	128	0,3	128	0,1	128	0,1	128	3,7	128	0,0	128	0,0	128	0,0	128	0,6	128	0,0	128	3,7	128	0,1	128	0,1	128	0,0	128	0,0	128	0,0	128	0,0	128	0,0	128	0,0	128	NaN	128	1,9	
129	4,7E+2	129	7,4E+7	129	0,0	129	0,1	129	0,2	129	0,9	129	2,2	129	5,4	129	40,7	129	0,5	129	0,1	129	0,1	129	0,2	129	3,7	129	0,0	129	0,0	129	0,0	129	0,4	129	0,0	129	3,4	129	0,1	129	0,0	129	0,1	129	0,0	129	0,0	129	0,0	129	0,0	129	0,0	129	NaN	129	1,7	
130	4,5E+2	130	7,8E+7	130	0,0	130	0,1	130	0,2	130	0,9	130	2,0	130	5,6	130	37,1	130	0,8	130	0,2	130	0,1	130	0,1	130	3,7	130	0,0	130	0,0	130	0,0	130	0,6	130	0,0	130	3,0	130	0,1	130	0,0	130	0,1	130	0,0	130	0,0	130	0,0	130	0,0	130	0,0	130	NaN	130	1,7	
